AÑO;PERIODO;FECHA DE REPORTE DE LA INFORMACIÓN;CODIGO ENTIDAD;ENTIDAD;CODIGO LINEA;LINEA INTERVENCION;CODIGO SERVICIO;NOMBRE SERVICIO;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;COD_CENTRO;NOMBRE DE CENTRO DE ATENCIÓN;N° DE CASOS - MUJERES;N° CASOS FEMINICIDIO - 0_5 - MUJERES;N° CASOS FEMINICIDIO - 6_11 - MUJERES;N° CASOS FEMINICIDIO - 12_17 - MUJERES;N° CASOS FEMINICIDIO - 18_29 - MUJERES;N° CASOS FEMINICIDIO - 30_59 - MUJERES;N° CASOS FEMINICIDIO - 60_MÁS - MUJERES;N° CASOS - VINCULO RELACIONAL - PAREJA;N° CASO - VINCULO RELACIONAL - EX PAREJA;N° CASOS - VINCULO RELACIONAL - FAMILIAR;N° CASOS - VINCULO RELACIONAL - CONOCIDO;N° CASOS  - VINCULO RELACIONAL - DESCONOCIDO;N° CASOS - VINCULO RELACIONAL - OTROS
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040110;AREQUIPA;AREQUIPA;MIRAFLORES;CEM066;MIRAFLORES;1;;;;;;;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;CEM068;MOYOBAMBA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110301;ICA;NASCA;NASCA;CEM069;NASCA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021809;ANCASH;SANTA;NUEVO CHIMBOTE;CEM071;NUEVO CHIMBOTE;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;190301;PASCO;OXAPAMPA;OXAPAMPA;CEM073;OXAPAMPA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150133;LIMA METROPOLITANA;LIMA;SAN JUAN DE MIRAFLORES;CEM076;SAN JUAN DE MIRAFLORES;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;110501;ICA;PISCO;PISCO;CEM081;PISCO;2;;;;;;;1;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200104;PIURA;PIURA;CASTILLA;CEM082;PIURA;2;;;;;;;0;2;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150114;LIMA METROPOLITANA;LIMA;LA MOLINA;CEM087;LA MOLINA;2;;;;;;;2;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150132;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;CEM088;SAN JUAN DE LURIGANCHO;3;;;;;;;0;3;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150140;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;CEM096;SURCO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150141;LIMA METROPOLITANA;LIMA;SURQUILLO;CEM097;SURQUILLO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;230101;TACNA;TACNA;TACNA;CEM098;TACNA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;CEM099;TARAPOTO;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;221001;SAN MARTIN;TOCACHE;TOCACHE;CEM103;TOCACHE;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;CEM104;TRUJILLO;2;;;;;;;2;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;240101;TUMBES;TUMBES;TUMBES;CEM105;TUMBES;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150142;LIMA METROPOLITANA;LIMA;VILLA EL SALVADOR;CEM109;VILLA EL SALVADOR;5;;;;;;;3;1;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150143;LIMA METROPOLITANA;LIMA;VILLA MARIA DEL TRIUNFO;CEM110;VILLA MARIA DEL TRIUNFO;2;;;;;;;1;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;190307;PASCO;OXAPAMPA;VILLA RICA;CEM111;VILLA RICA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;160201;LORETO;ALTO AMAZONAS;YURIMAGUAS;CEM114;YURIMAGUAS;1;;;;;;;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120901;JUNIN;CHUPACA;CHUPACA;CEM117;CHUPACA;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150125;LIMA METROPOLITANA;LIMA;PUENTE PIEDRA;CEM122;PUENTE PIEDRA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;210401;PUNO;CHUCUITO;JULI;CEM123;CHUCUITO;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150601;LIMA PROVINCIA;HUARAL;HUARAL;CEM124;HUARAL;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100501;HUANUCO;HUAMALIES;LLATA;CEM126;HUAMALIES;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200501;PIURA;PAITA;PAITA;CEM128;PAITA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;180301;MOQUEGUA;ILO;ILO;CEM131;ILO;1;;;;;;;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100801;HUANUCO;PACHITEA;PANAO;CEM134;PACHITEA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;060701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;CEM138;HUALGAYOC;2;;;;;;;1;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040701;AREQUIPA;ISLAY;MOLLENDO;CEM140;ISLAY;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;211001;PUNO;SAN ANTONIO DE PUTINA;PUTINA;CEM144;SAN ANTONIO DE PUTINA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150128;LIMA METROPOLITANA;LIMA;RIMAC;CEM145;RIMAC;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;210301;PUNO;CARABAYA;MACUSANI;CEM150;CARABAYA;1;;;;;;;0;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120501;JUNIN;JUNIN;JUNIN;CEM154;JUNÍN;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;021201;ANCASH;HUAYLAS;CARAZ;CEM159;HUAYLAS;2;;;;;;;1;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;101001;HUANUCO;LAURICOCHA;JESUS;CEM184;LAURICOCHA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040401;AREQUIPA;CASTILLA;APLAO;CEM193;CASTILLA;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040301;AREQUIPA;CARAVELI;CARAVELI;CEM194;CARAVELI;1;;;;;;;0;0;0;0;1;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;CEM198;EL PORVENIR;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150139;LIMA METROPOLITANA;LIMA;SANTA ROSA;CEM210;SANTA ROSA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;CEM213;CONTRALMIRANTE VILLAR;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;100401;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;CEM217;HUACAYBAMBA;1;;;;;;;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040801;AREQUIPA;LA UNION;COTAHUASI;CEM222;LA UNIÓN;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150118;LIMA METROPOLITANA;LIMA;LURIGANCHO;CEM223;CHOSICA;2;;;;;;;1;0;0;0;0;1
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;081001;CUSCO;PARURO;PARURO;CEM230;PARURO;1;;;;;;;0;0;1;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;CEM235;PICHANAQUI;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080105;CUSCO;CUSCO;SAN SEBASTIAN;CEM237;SAN SEBASTIAN;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040520;AREQUIPA;CAYLLOMA;MAJES;CEM238;MAJES;1;;;;;;;1;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;CEM240;FLORENCIA DE MORA;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150115;LIMA METROPOLITANA;LIMA;LA VICTORIA;CEM241;LA VICTORIA;2;;;;;;;2;0;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;COM001;CERRO COLORADO;1;;;;;;;0;1;0;0;0;0
2017;ENE - DIC;16/1/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150108;LIMA METROPOLITANA;LIMA;CHORRILLOS;COM008;COMISARIA CHORRILLOS;1;;;;;;;1;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;030101;APURIMAC;ABANCAY;ABANCAY;CEM001;ABANCAY;2;0;0;0;1;1;0;1;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;200201;PIURA;AYABACA;AYABACA;CEM006;AYABACA;1;0;0;0;0;1;0;1;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;050101;AYACUCHO;HUAMANGA;AYACUCHO;CEM007;HUAMANGA;2;0;0;0;2;0;0;2;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;070101;CALLAO;CALLAO;CALLAO;CEM010;CALLAO;1;0;0;0;0;1;0;1;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040201;AREQUIPA;CAMANA;CAMANA;CEM011;CAMANA;1;0;0;0;1;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150507;LIMA PROVINCIA;CAÑETE;IMPERIAL;CEM013;IMPERIAL;2;0;0;0;1;1;0;2;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;040101;AREQUIPA;AREQUIPA;AREQUIPA;CEM015;AREQUIPA;3;0;0;1;2;0;0;3;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080701;CUSCO;CHUMBIVILCAS;SANTO TOMAS;CEM026;CHUMBIVILCAS;2;0;0;0;0;2;0;2;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;150110;LIMA METROPOLITANA;LIMA;COMAS;CEM029;COMAS;2;0;0;0;2;0;0;2;0;0;0;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;120201;JUNIN;CONCEPCION;CONCEPCION;CEM030;CONCEPCION;1;0;0;1;0;0;0;0;0;0;1;0;0
2018;ENE - DIC;31/12/2018;ENT001;PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL;LIN001;ATENCIÓN INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA;SER005;REGISTRO DE FEMINICIDIO;080108;CUSCO;CUSCO;WANCHAQ;CEM031;CUSCO;2;0;0;1;1;0;0;1;0;0;0;1;0
